methodology_id,methodology,methodology_url,datasource_id
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,d230d7cd-ee08-3815-b2f2-aad71a99cb9d
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,d230d7cd-ee08-3815-b2f2-aad71a99cb9d
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,8dee9ca5-efaa-3ae2-8c8b-1e00b3367e98
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,b81b190f-66ee-3532-96c1-2b68df359734
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,9918c086-c02b-3a94-a4ec-ffda30265126
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,c5140287-086b-3383-a9a8-7eb0ddba9107
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,698d2e6c-c51b-3082-a3a4-b78d87461bb1
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,2f46bb4b-eddc-3445-ae5c-0cad485a313d
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,87a76b1d-e513-31a9-8e7c-494e7362022e
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,68cbd373-5a86-328a-85b2-b18382d33fb7
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,6dc549e6-88ad-3a01-8511-a16e4566d892
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,30170129-aa82-3087-877d-8937121c6a70
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,30170129-aa82-3087-877d-8937121c6a70
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,30170129-aa82-3087-877d-8937121c6a70
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,30170129-aa82-3087-877d-8937121c6a70
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,30170129-aa82-3087-877d-8937121c6a70
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,30170129-aa82-3087-877d-8937121c6a70
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,30170129-aa82-3087-877d-8937121c6a70
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,30170129-aa82-3087-877d-8937121c6a70
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,30170129-aa82-3087-877d-8937121c6a70
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,30170129-aa82-3087-877d-8937121c6a70
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,30170129-aa82-3087-877d-8937121c6a70
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,28360519-ddfd-3a16-aafe-d7fb10a24e8f
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,33c7a278-3585-3b1e-8aed-b323d3135131
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,870507f0-5889-371b-9a46-657db9a7810a
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,870507f0-5889-371b-9a46-657db9a7810a
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,870507f0-5889-371b-9a46-657db9a7810a
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,870507f0-5889-371b-9a46-657db9a7810a
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,870507f0-5889-371b-9a46-657db9a7810a
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,870507f0-5889-371b-9a46-657db9a7810a
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,870507f0-5889-371b-9a46-657db9a7810a
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,870507f0-5889-371b-9a46-657db9a7810a
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,870507f0-5889-371b-9a46-657db9a7810a
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,870507f0-5889-371b-9a46-657db9a7810a
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,870507f0-5889-371b-9a46-657db9a7810a
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,8c78058d-3272-30b1-b794-56e7d55ef094
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,259c8aae-a2b5-32df-89f0-eb9550e640d1
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
9b9b32eb-940e-34d4-894e-6cc1533a128d,energy-consumption-residential-buildings-methodology,,ac0a54c3-4d4c-3fb1-8e91-23c678a6c4eb
1b7af6cf-35c0-3cb6-ba2f-4b908259d0be,energy-consumption-agriculture-forestry-fishing-activities-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
51c2e286-558a-3fd8-8d10-5126695f75cf,electricity-consumption-off-road-transport-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
aab980ed-562b-30e8-85c1-f02dbf2f6cce,energy-consumption-non-specific-sources-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
70a28928-768f-3907-9925-372c2d5d5177,energy-consumption-manufacturing-and-construction-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
6e2623e9-c2e4-3f31-a4f7-219a5a7051a6,electricity-consumption-on-road-transport-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
e3aeb96d-bf9b-3ab6-9d61-eba5eeb2804d,electricity-consumption-aviation-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
106558c5-8e64-3667-8169-e04f9a32be2f,electricity-consumption-railways-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
623f0add-b166-356c-8eed-a86364ca7c6f,electricity-consumption-waterborne-navigation-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
4241a147-4c9e-3a3d-9e66-b65e7bbd304a,energy-consumption-energy-industries-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
6dc99e04-6ddc-3c24-8877-6f196f2c2810,energy-consumption-commercial-buildings-methodology,,9f9fda06-7d9f-3625-92b0-fccb2972a77e
