datasource_name,dataset_name,URL,publisher_id,datasource_id
C40,CIRIS - default MCF,https://www.c40knowledgehub.org/s/article/City-Inventory-Reporting-and-Information-System-CIRIS?language=en_US,47ec7b05-41be-3a23-a31f-ba917ea85ff4,0b054501-056f-33f4-98d0-1253f5681cbf
