datasource_id,emissions_factor_id
61f66de0-b883-43b0-a084-45efd75d5de5,e6b932d2-74bd-413a-9ebd-9e43ee08e7d2
61f66de0-b883-43b0-a084-45efd75d5de5,27628b76-7c69-487a-9b82-1b518e35b526
61f66de0-b883-43b0-a084-45efd75d5de5,7a1df034-19c7-41f2-9970-cfd8bbdcc44c
61f66de0-b883-43b0-a084-45efd75d5de5,5eb6c476-b772-45c4-90cc-361e72beeed6
61f66de0-b883-43b0-a084-45efd75d5de5,6deb8734-2d60-42bb-a5b1-10c43cd00211
61f66de0-b883-43b0-a084-45efd75d5de5,ef9ffac6-9f39-4a8c-8e29-926633602ac8
61f66de0-b883-43b0-a084-45efd75d5de5,581fd331-b1b6-42bd-b421-24e0dabeb749
61f66de0-b883-43b0-a084-45efd75d5de5,c3a00d4d-2f0f-4b1a-831b-e3b813e98d21
61f66de0-b883-43b0-a084-45efd75d5de5,3dcc5757-15fe-495d-851b-be5de1bb8ba5
61f66de0-b883-43b0-a084-45efd75d5de5,bb98f719-17d7-4ab8-8aed-aa8dc928857b
61f66de0-b883-43b0-a084-45efd75d5de5,9427ebe6-3147-4b17-b6ce-c54bfeddb440
61f66de0-b883-43b0-a084-45efd75d5de5,a2da2b8e-e846-4d02-9cab-c8b9a260ccaf
61f66de0-b883-43b0-a084-45efd75d5de5,81e090d5-6145-4c6e-bf56-ce4a4e028524
61f66de0-b883-43b0-a084-45efd75d5de5,c532caca-b7e1-401c-9741-1e9f69b3b00d
61f66de0-b883-43b0-a084-45efd75d5de5,ec5a68e7-3e36-43c8-b6ad-1f3dac12e003
61f66de0-b883-43b0-a084-45efd75d5de5,6450be45-d321-4aac-8c63-c11ac87f12b8
61f66de0-b883-43b0-a084-45efd75d5de5,6f9e8123-a0fe-4436-a005-626f2b09d29a
61f66de0-b883-43b0-a084-45efd75d5de5,837726e9-0318-49a7-8624-944aab7b7e46
61f66de0-b883-43b0-a084-45efd75d5de5,877fe5d2-7921-440f-8033-54efd02abe54
61f66de0-b883-43b0-a084-45efd75d5de5,19bd3a30-42ef-4edc-883f-1fd4b84388ba
61f66de0-b883-43b0-a084-45efd75d5de5,b2576e2b-20a7-4c68-8290-1c9dcc61bde8
61f66de0-b883-43b0-a084-45efd75d5de5,2cd94466-ce3f-4662-87e8-e11dac763332
61f66de0-b883-43b0-a084-45efd75d5de5,4f6939f0-3501-4655-8190-e1192f9b6314
61f66de0-b883-43b0-a084-45efd75d5de5,1808fe38-8658-466c-adbf-45ddfae13021
61f66de0-b883-43b0-a084-45efd75d5de5,0da36901-2184-453a-8c7a-d194927dbea2
61f66de0-b883-43b0-a084-45efd75d5de5,1e9236fc-c2eb-436c-b1ed-ef757c7111c9
61f66de0-b883-43b0-a084-45efd75d5de5,93404b41-7168-426e-9164-10aa32acef4c
61f66de0-b883-43b0-a084-45efd75d5de5,9117d441-fae8-40f7-99aa-5e6b993f2b36
61f66de0-b883-43b0-a084-45efd75d5de5,6d881caa-d105-47ca-bdbe-4d67d10ec942
61f66de0-b883-43b0-a084-45efd75d5de5,14787412-c0d1-48b5-8320-23c45bd0b3d9
61f66de0-b883-43b0-a084-45efd75d5de5,5ee3944d-9ee7-442a-96cf-be1c26bc899e
61f66de0-b883-43b0-a084-45efd75d5de5,46d854d2-9faf-4924-b0f7-b055b1ce2955
61f66de0-b883-43b0-a084-45efd75d5de5,10eb5ec3-f08c-4a3f-874c-570c01e561a2
61f66de0-b883-43b0-a084-45efd75d5de5,a290e6d9-6c97-4a3f-aff2-91bf7173ae34
61f66de0-b883-43b0-a084-45efd75d5de5,0e4dcb8a-bc64-4d76-b767-86decafbe749
61f66de0-b883-43b0-a084-45efd75d5de5,6fd1968b-a5c0-49fb-a86e-0e80ff6ce6ef
61f66de0-b883-43b0-a084-45efd75d5de5,8744e1ca-1130-4196-b79d-103b365504db
61f66de0-b883-43b0-a084-45efd75d5de5,a7e8b4ae-d7bb-464f-b3af-29a70c4b5fa2
61f66de0-b883-43b0-a084-45efd75d5de5,afe62a9b-8c8f-47fc-8a0f-0c48532c6e66
61f66de0-b883-43b0-a084-45efd75d5de5,80e2f311-2044-4cd7-b64b-57e17bfed151
